numeroPartido,jornada,fecha,hora,resultadoLocal,resultadoVisitante,programado,estado,codigoCompeticion,codigoFase,codigoEquipoLocal,codigoEquipoVisitante,codigoGrupo,codigoCampo
6,8,2025-12-21,12:10,33,40,1,F,8945,9882,180069,179904,27707,772
6,9,2026-01-11,12:10,27,55,1,F,8945,9882,179866,179295,27707,772
6,10,2026-01-18,12:10,44,33,1,F,8945,9882,179904,178359,27707,772
6,11,2026-01-25,12:10,46,53,1,F,8945,9882,179295,177593,27707,772
6,12,2026-02-01,12:10,34,47,1,F,8945,9882,180251,177593,27707,772
6,13,2026-02-08,12:10,31,21,1,F,8945,9882,180040,177593,27707,772
4,1,2025-11-15,13:00,40,36,1,F,8945,9882,181947,180684,27721,772
4,2,2025-11-22,13:00,43,20,1,F,8945,9882,180813,182231,27721,772
4,3,2025-11-29,13:00,48,15,1,F,8945,9882,180684,180747,27721,772
4,4,2025-12-13,13:00,54,10,1,F,8945,9882,180938,180747,27721,772
4,5,2026-01-10,13:00,14,43,1,F,8945,9882,180747,181084,27721,772
4,6,2026-01-17,13:00,20,28,1,F,8945,9882,182232,181947,27721,772
4,7,2026-01-24,13:00,20,25,1,F,8945,9882,181084,180813,27721,772
4,8,2026-01-31,13:00,38,45,1,F,8945,9882,180938,180813,27721,772
4,9,2026-02-07,13:00,25,46,1,F,8945,9882,182231,180813,27721,772
3,2,2025-11-22,14:00,26,22,1,F,8945,9882,181532,181692,27723,772
6,4,2025-11-16,11:00,37,21,1,F,8945,9882,179944,178346,27704,772
6,5,2025-11-23,11:00,58,21,1,F,8945,9882,179422,179531,27704,772
6,6,2025-11-30,11:00,32,31,1,F,8945,9882,179858,179531,27704,772
6,7,2025-12-14,11:00,28,50,1,F,8945,9882,179531,177840,27704,772
6,8,2025-12-21,11:00,14,49,1,F,8945,9882,179681,180002,27704,772
6,9,2026-01-11,11:00,26,55,1,F,8945,9882,177840,179337,27704,772
6,10,2026-01-18,11:00,16,50,1,F,8945,9882,180002,178706,27704,772
6,11,2026-01-25,11:00,40,19,1,F,8945,9882,179337,179587,27704,772
6,12,2026-02-01,11:00,61,28,1,F,8945,9882,179858,179587,27704,772
6,13,2026-02-08,11:00,26,36,1,F,8945,9882,179944,179587,27704,772
6,1,2025-10-19,14:30,50,44,1,F,8945,9882,179848,179617,27705,772
6,2,2025-10-26,14:30,52,56,1,F,8945,9882,179361,178191,27705,772
6,3,2025-11-02,14:30,74,62,1,F,8945,9882,179617,179424,27705,772
6,4,2025-11-16,14:30,55,47,1,F,8945,9882,178191,180037,27705,772
6,5,2025-11-23,14:30,57,66,1,F,8945,9882,179424,179089,27705,772
6,6,2025-11-30,14:30,61,62,1,F,8945,9882,179513,179089,27705,772
6,8,2025-12-21,14:30,47,60,1,F,8945,9882,179588,179079,27705,772
6,9,2026-01-11,14:30,27,63,1,F,8945,9882,179064,179872,27705,772
6,10,2026-01-18,14:30,49,43,1,F,8945,9882,179079,179848,27705,772
6,11,2026-01-25,14:30,20,0,1,N,8945,9882,179872,179361,27705,772
6,12,2026-02-01,14:30,55,46,1,F,8945,9882,179513,179361,27705,772
6,13,2026-02-08,14:30,44,52,1,F,8945,9882,178191,179361,27705,772
2,7,2026-01-24,12:15,48,30,1,F,8944,9878,181494,182540,27664,102059
3,9,2026-02-07,12:15,41,20,1,F,8944,9878,182540,183289,27664,102059
4,9,2026-02-07,13:30,33,56,1,F,8944,9878,182521,184121,27664,102059
3,1,2025-11-15,11:00,4,55,1,F,8944,9878,181932,182230,27671,102059
1,3,2025-11-29,11:00,5,55,1,F,8944,9878,182595,182230,27671,102059
1,5,2026-01-10,11:15,61,17,1,F,8944,9878,182230,183583,27671,102059
3,7,2026-01-24,11:15,42,22,1,F,8944,9878,182230,182010,27671,102059
2,9,2026-02-07,11:15,11,61,1,F,8944,9878,182354,182230,27671,102059
6,1,2025-10-19,11:00,44,34,1,F,8945,9882,178706,179722,27704,772
6,2,2025-10-26,11:00,26,13,1,F,8945,9882,179587,179944,27704,772
6,3,2025-11-02,11:00,23,52,1,F,8945,9882,179722,179422,27704,772
2,1,2025-11-15,13:00,66,10,1,F,8944,9878,182521,183289,27664,102059
3,1,2025-11-15,12:00,28,38,1,F,8944,9878,182540,183493,27664,102059
2,3,2025-11-29,12:00,14,49,1,F,8944,9878,182540,184121,27664,102059
3,3,2025-11-29,13:00,20,0,1,N,8944,9878,182521,183544,27664,102059
2,5,2026-01-10,13:30,32,44,1,F,8944,9878,182201,182521,27664,102059
1,7,2026-01-24,13:30,42,44,1,F,8944,9878,183493,182521,27664,102059
2,6,2026-02-14,10:00,0,0,1,A,8957,9930,183818,183901,28577,373
1,2,2025-11-22,09:00,5,2,1,F,8957,9930,181746,181512,28578,373
2,2,2025-11-22,10:00,1,3,1,F,8957,9930,180852,183312,28578,373
4,2,2025-11-22,11:00,3,3,1,F,8957,9930,182120,183793,28578,373
5,4,2025-12-13,12:00,4,7,1,F,8957,9930,181257,183793,28578,373
4,6,2026-02-14,11:00,0,0,1,A,8957,9930,181257,181512,28578,373
5,6,2026-02-14,12:00,0,0,1,A,8957,9930,183793,183903,28578,373
3,9,2026-02-07,09:00,9,4,1,F,8957,9930,181746,183793,28578,373
4,9,2026-02-07,12:00,5,1,1,F,8957,9930,181512,180852,28578,373
4,9,2026-02-06,17:30,0,0,1,F,8957,9930,183900,183983,28579,373
1,1,2025-10-18,09:00,0,3,1,F,8979,9975,178328,178488,29514,876
2,1,2025-10-18,10:10,2,4,1,F,8979,9975,177839,178754,29514,876
3,1,2025-10-18,11:20,1,1,1,F,8979,9975,177996,178602,29514,876
4,1,2025-10-18,13:40,2,2,1,F,8979,9975,178117,178544,29514,876
5,1,2025-10-18,12:30,4,1,1,F,8979,9975,178321,178260,29514,876
1,2,2025-10-25,09:00,2,6,1,F,8979,9975,177559,177839,29514,876
2,2,2025-10-25,10:10,3,2,1,F,8979,9975,178260,178328,29514,876
3,2,2025-10-25,11:20,3,2,1,F,8979,9975,178544,178321,29514,876
4,2,2025-10-25,12:30,1,10,1,F,8979,9975,178602,178117,29514,876
5,2,2025-10-25,13:40,4,0,1,F,8979,9975,178754,177996,29514,876
1,3,2025-11-01,09:00,3,4,1,F,8979,9975,178488,178260,29514,876
2,3,2025-11-01,10:10,1,0,1,F,8979,9975,177996,177559,29514,876
3,3,2025-12-13,12:15,2,5,1,F,8979,9975,178117,178754,29514,876
4,3,2025-11-01,12:30,8,3,1,F,8979,9975,178321,178602,29514,876
5,3,2025-11-01,11:20,6,6,1,F,8979,9975,178328,178544,29514,876
1,4,2025-11-15,14:45,0,4,1,F,8979,9975,177839,177996,29514,876
2,4,2025-11-15,13:30,3,4,1,F,8979,9975,178544,178488,29514,876
3,4,2025-11-15,12:15,5,0,1,F,8979,9975,178602,178328,29514,876
4,4,2025-11-15,10:05,5,1,1,F,8979,9975,178754,178321,29514,876
5,4,2025-11-15,09:00,1,9,1,F,8979,9975,177559,178117,29514,876
1,5,2025-11-22,14:30,2,4,1,F,8979,9975,178260,178544,29514,876
2,5,2025-11-22,10:05,4,3,1,F,8979,9975,178117,177839,29514,876
3,5,2025-11-22,11:10,9,0,1,F,8979,9975,178321,177559,29514,876
4,5,2025-11-22,13:15,3,0,1,N,8979,9975,178328,178754,29514,876
5,5,2025-11-22,09:00,12,2,1,F,8979,9975,178488,178602,29514,876
1,6,2025-11-29,09:00,2,17,1,F,8979,9975,177996,178117,29514,876
2,6,2025-11-29,14:45,3,5,1,F,8979,9975,178602,178260,29514,876
3,6,2025-11-29,11:15,4,4,1,F,8979,9975,178754,178488,29514,876
4,6,2025-11-29,12:30,1,4,1,F,8979,9975,177559,178328,29514,876
5,6,2025-11-29,10:05,3,2,1,F,8979,9975,177839,178321,29514,876
1,7,2025-12-13,13:20,3,1,1,F,8979,9975,178544,178602,29514,876
2,7,2025-12-13,10:05,5,0,1,F,8979,9975,178321,177996,29514,876
3,7,2025-12-13,11:10,2,4,1,F,8979,9975,178328,177839,29514,876
4,7,2025-12-13,09:00,13,0,1,F,8979,9975,178488,177559,29514,876
5,7,2025-12-13,14:25,3,4,1,F,8979,9975,178260,178754,29514,876
2,8,2025-12-20,10:10,3,2,1,F,8979,9975,178754,178544,29514,876
3,8,2025-12-20,11:20,0,9,1,F,8979,9975,177559,178260,29514,876
4,8,2025-12-20,09:00,3,4,1,F,8979,9975,177839,178488,29514,876
5,8,2025-12-20,12:30,4,2,1,F,8979,9975,177996,178328,29514,876
1,9,2026-01-10,09:00,1,4,1,F,8979,9975,178602,178754,29514,876
3,9,2026-01-10,12:15,4,3,1,F,8979,9975,178488,177996,29514,876
4,9,2026-01-10,10:05,3,2,1,F,8979,9975,178260,177839,29514,876
1,10,2026-01-17,11:10,10,0,1,F,8979,9975,178321,178328,29514,876
2,10,2026-02-14,10:50,0,0,1,A,8979,9975,177559,178602,29514,876
3,10,2026-01-17,09:00,0,6,1,F,8979,9975,177839,178544,29514,876
5,10,2026-01-18,13:20,9,1,1,F,8951,9906,178653,178622,28286,875
1,13,2026-02-08,09:00,4,1,1,F,8951,9906,178803,178746,28286,875
2,13,2026-02-08,10:05,3,0,1,F,8951,9906,178395,178620,28286,875
3,13,2026-02-08,11:10,4,9,1,F,8951,9906,177752,179204,28286,875
4,13,2026-02-08,12:15,8,2,1,F,8951,9906,178653,178079,28286,875
5,13,2026-02-08,13:20,9,2,1,F,8951,9906,180159,178830,28286,875
4,11,2026-01-24,14:15,3,1,1,F,8951,9906,177934,177706,28283,875
1,12,2026-01-31,11:00,3,0,1,F,8951,9906,178088,178058,28283,875
2,12,2026-01-31,12:05,1,8,1,F,8951,9906,178043,177719,28283,875
3,12,2026-01-31,13:10,4,1,1,F,8951,9906,178625,177706,28283,875
4,12,2026-01-31,14:15,0,4,1,F,8951,9906,177934,177653,28283,875
5,12,2026-01-31,15:20,4,4,1,F,8951,9906,178228,177617,28283,875
1,13,2026-02-07,11:00,6,0,1,F,8951,9906,177719,177838,28283,875
2,13,2026-02-07,12:05,0,6,1,F,8951,9906,178058,178228,28283,875
3,13,2026-02-07,13:10,2,5,1,F,8951,9906,177617,177934,28283,875
4,13,2026-02-07,14:15,5,2,1,F,8951,9906,177653,178625,28283,875
5,13,2026-02-07,15:20,6,1,1,F,8951,9906,177706,178043,28283,875
4,1,2025-10-18,14:30,9,3,1,F,8951,9906,178377,178717,28284,875
5,1,2025-10-18,15:35,6,0,1,F,8951,9906,178540,177768,28284,875
4,4,2025-11-15,16:30,2,3,1,F,8951,9906,178489,178540,28284,875
5,4,2025-11-15,17:35,3,4,1,F,8951,9906,178523,178377,28284,875
4,7,2025-12-13,16:30,6,1,1,F,8951,9906,177534,178523,28284,875
5,7,2025-12-13,17:35,3,0,1,N,8951,9906,177768,178489,28284,875
4,10,2026-01-17,16:30,4,2,1,F,8951,9906,177985,177768,28284,875
5,10,2026-01-17,17:35,4,14,1,F,8951,9906,178377,177534,28284,875
5,13,2026-02-07,16:30,5,3,1,F,8951,9906,177985,178489,28284,875
2,5,2025-11-22,12:05,4,1,1,F,8951,9906,177653,177719,28283,875
3,5,2025-11-22,13:10,9,0,1,F,8951,9906,177617,177838,28283,875
4,5,2025-11-22,14:15,0,10,1,F,8951,9906,178058,178043,28283,875
5,5,2025-11-22,15:20,1,10,1,F,8951,9906,178088,178625,28283,875
1,6,2025-11-29,11:00,0,5,1,F,8951,9906,177706,177653,28283,875
2,6,2025-11-29,12:05,9,1,1,F,8951,9906,178625,178228,28283,875
3,6,2025-11-29,13:10,2,3,1,F,8951,9906,178043,178088,28283,875
4,6,2025-11-29,14:15,2,2,1,F,8951,9906,177838,178058,28283,875
5,6,2025-11-29,15:20,4,4,1,F,8951,9906,177719,177617,28283,875
1,7,2025-12-13,11:00,4,5,1,F,8951,9906,177934,178625,28283,875
2,7,2025-12-13,12:05,3,3,1,F,8951,9906,177617,177706,28283,875
3,7,2025-12-13,13:10,0,14,1,F,8951,9906,178058,177719,28283,875
4,7,2025-12-13,14:15,4,1,1,F,8951,9906,178088,177838,28283,875
5,7,2025-12-13,15:20,3,6,1,F,8951,9906,178228,178043,28283,875
1,8,2025-12-20,09:00,3,0,1,F,8951,9906,177653,177617,28283,875
2,8,2025-12-20,10:05,3,9,1,F,8951,9906,178043,177934,28283,875
3,8,2025-12-20,11:10,0,5,1,F,8951,9906,177838,178228,28283,875
4,8,2025-12-20,12:15,5,2,1,F,8951,9906,177719,178088,28283,875
5,8,2025-12-20,13:20,8,1,1,F,8951,9906,177706,178058,28283,875
1,9,2026-01-10,11:00,8,3,1,F,8951,9906,178625,178043,28283,875
2,9,2026-01-10,12:05,1,8,1,F,8951,9906,178058,177653,28283,875
3,9,2026-01-10,13:10,3,2,1,F,8951,9906,178088,177706,28283,875
4,9,2026-01-10,14:15,2,3,1,F,8951,9906,178228,177719,28283,875
5,9,2026-01-10,15:20,4,1,1,F,8951,9906,177934,177838,28283,875
1,10,2026-01-17,11:00,11,0,1,F,8951,9906,177617,178058,28283,875
2,10,2026-01-17,12:05,1,7,1,F,8951,9906,177838,178625,28283,875
3,10,2026-01-17,13:10,5,2,1,F,8951,9906,177719,177934,28283,875
4,10,2026-01-17,14:15,3,3,1,F,8951,9906,177706,178228,28283,875
5,10,2026-01-17,15:20,9,1,1,F,8951,9906,177653,178088,28283,875
1,11,2026-01-24,11:00,4,8,1,F,8951,9906,178043,177838,28283,875
2,11,2026-01-24,12:05,2,6,1,F,8951,9906,178088,177617,28283,875
3,11,2026-01-24,13:10,3,4,1,F,8951,9906,178228,177653,28283,875
2,2,2025-10-25,10:05,9,2,1,F,8951,9906,178228,178058,28283,875
3,2,2025-10-25,11:10,3,3,1,F,8951,9906,177934,177617,28283,875
4,2,2025-10-25,12:15,2,7,1,F,8951,9906,178625,177653,28283,875
5,2,2025-10-25,13:20,9,5,1,F,8951,9906,178043,177706,28283,875
1,3,2025-11-01,09:00,0,9,1,F,8951,9906,178088,178228,28283,875
2,3,2025-11-01,10:05,5,0,1,F,8951,9906,177706,177838,28283,875
3,3,2025-11-01,11:10,3,1,1,F,8951,9906,177653,178043,28283,875
4,3,2025-11-01,12:15,2,2,1,F,8951,9906,177617,178625,28283,875
5,3,2025-11-01,13:20,1,7,1,F,8951,9906,178058,177934,28283,875
1,4,2025-11-15,11:00,5,2,1,F,8951,9906,177719,177706,28283,875
2,4,2025-11-15,12:05,7,1,1,F,8951,9906,177934,178088,28283,875
3,4,2025-11-15,13:10,13,2,1,F,8951,9906,178625,178058,28283,875
4,4,2025-11-15,14:15,1,4,1,F,8951,9906,178043,177617,28283,875
5,4,2025-11-15,15:20,2,7,1,F,8951,9906,177838,177653,28283,875
1,5,2025-11-22,11:00,3,1,1,F,8951,9906,178228,177934,28283,875
1,1,2025-10-18,09:00,4,3,1,F,8951,9906,178058,178088,28283,875
2,1,2025-10-18,10:05,5,4,1,F,8951,9906,177719,178043,28283,875
3,1,2025-10-18,11:10,1,4,1,F,8951,9906,177706,178625,28283,875
4,1,2025-10-18,12:15,1,4,1,F,8951,9906,177653,177934,28283,875
5,1,2025-10-18,13:20,2,5,1,F,8951,9906,177617,178228,28283,875
1,2,2025-10-25,09:00,1,8,1,F,8951,9906,177838,177719,28283,875
1,8,2026-03-15,09:30,0,0,1,A,8941,9866,184186,184188,27439,100896
2,8,2026-03-15,10:20,0,0,1,A,8941,9866,184185,184183,27439,100896
3,8,2026-03-15,11:10,0,0,1,A,8941,9866,184184,184187,27439,100896
1,1,2025-11-15,09:00,0,6,1,F,8956,9926,182733,183254,28547,100896
2,1,2025-11-15,10:00,3,0,1,F,8956,9926,183255,182795,28547,100896
1,2,2025-11-22,09:00,7,3,1,F,8956,9926,183116,182336,28547,100896
2,2,2025-11-22,10:00,6,0,1,F,8956,9926,183254,183256,28547,100896
1,3,2025-11-29,09:00,4,2,1,F,8956,9926,182336,182795,28547,100896
2,3,2025-11-29,10:00,4,1,1,F,8956,9926,183095,182733,28547,100896
1,4,2025-12-13,09:00,3,4,1,F,8956,9926,183255,183095,28547,100896
2,4,2025-12-13,10:00,8,1,1,F,8956,9926,182795,183256,28547,100896
1,5,2026-01-10,09:00,1,1,1,F,8956,9926,183095,183254,28547,100896
2,5,2026-01-10,10:00,5,1,1,F,8956,9926,182336,183255,28547,100896
2,2,2025-11-22,13:00,54,4,1,F,8944,9878,182230,182354,27671,158
3,2,2025-11-22,14:00,44,22,1,F,8944,9878,183583,181932,27671,158
2,3,2025-11-29,14:00,24,50,1,F,8944,9878,181932,182883,27671,158
3,3,2025-11-29,09:00,37,42,1,F,8944,9878,182354,183583,27671,158
2,4,2025-12-13,13:00,20,25,1,F,8944,9878,183583,182595,27671,158
3,4,2025-12-13,14:00,77,27,1,F,8944,9878,182883,182354,27671,158
2,5,2026-01-10,14:00,20,58,1,F,8944,9878,182354,182010,27671,158
3,5,2026-01-10,15:00,35,59,1,F,8944,9878,182595,182883,27671,158
1,7,2026-01-24,14:00,15,65,1,F,8944,9878,183583,182883,27671,158
2,7,2026-01-24,15:00,45,18,1,F,8944,9878,182595,181932,27671,158
1,8,2026-01-31,14:00,55,21,1,F,8944,9878,182595,182354,27671,158
3,8,2026-01-31,13:00,63,13,1,F,8944,9878,182230,181932,27671,158
1,2,2025-11-22,15:00,0,2,1,F,8944,9878,182085,182817,27657,158
2,2,2025-11-22,16:00,3,5,1,F,8944,9878,181108,182838,27657,158
3,2,2025-11-22,17:00,10,4,1,F,8944,9878,181053,182828,27657,158
4,2,2025-11-22,18:00,1,4,1,F,8944,9878,183002,180899,27657,158
2,1,2025-12-20,10:00,0,10,1,N,8944,9878,182067,183803,27665,158
3,1,2025-12-20,11:00,0,10,1,N,8944,9878,182290,183288,27665,158
4,1,2025-12-20,12:00,10,0,1,N,8944,9878,181833,182701,27665,158
1,2,2025-11-22,10:00,7,38,1,F,8944,9878,183288,181833,27665,158
2,2,2025-11-22,11:00,10,8,1,F,8944,9878,184103,182701,27665,158
3,2,2025-11-22,12:00,12,41,1,F,8944,9878,183803,182290,27665,158
1,3,2025-11-29,10:00,11,22,1,F,8944,9878,181833,183803,27665,158
2,3,2025-11-29,11:00,16,35,1,F,8944,9878,182290,182275,27665,158
3,3,2025-11-29,12:00,16,9,1,F,8944,9878,182067,184103,27665,158
4,3,2025-11-29,13:00,0,10,1,N,8944,9878,182701,183288,27665,158
1,4,2025-12-13,10:00,13,34,1,F,8944,9878,182067,182290,27665,158
2,4,2025-12-13,11:00,30,8,1,F,8944,9878,183803,182701,27665,158
4,4,2025-12-13,12:00,13,15,1,F,8944,9878,184103,183288,27665,158
1,5,2026-01-10,12:00,12,17,1,F,8944,9878,182290,184103,27665,158
2,5,2026-01-10,11:00,21,12,1,F,8944,9878,181833,182067,27665,158
4,5,2026-01-10,13:00,7,35,1,F,8944,9878,183288,183803,27665,158
1,7,2026-01-24,12:00,12,30,1,F,8944,9878,183288,182067,27665,158
3,7,2026-04-11,11:00,0,0,1,A,8944,9878,181833,184103,27665,158
4,7,2026-01-24,13:00,39,19,1,F,8944,9878,183803,182275,27665,158
2,8,2026-01-31,11:00,43,8,1,F,8944,9878,183803,182067,27665,158
3,8,2026-01-31,12:00,8,32,1,F,8944,9878,183288,182290,27665,158
1,3,2025-11-28,18:15,0,0,1,F,8944,9878,180712,182491,27653,158
2,5,2026-03-27,18:15,0,0,1,A,8944,9878,182345,181728,27653,158
3,5,2025-12-12,18:15,0,0,1,F,8944,9878,182491,183348,27653,158
1,7,2026-01-09,18:15,0,0,1,F,8944,9878,180712,181728,27653,158
1,8,2026-01-16,18:15,0,0,1,F,8944,9878,183348,182345,27653,158
2,8,2026-01-16,19:15,0,0,1,F,8944,9878,181728,182422,27653,158
1,9,2026-04-24,19:15,0,0,1,A,8944,9878,182345,182422,27653,158
2,9,2026-05-08,19:15,0,0,1,A,8944,9878,180712,183348,27653,158
3,9,2026-04-24,18:15,0,0,1,A,8944,9878,182491,181728,27653,158
2,1,2026-05-08,18:15,0,0,1,A,8944,9878,182422,182491,27653,158
1,2,2025-11-21,19:15,0,0,1,F,8944,9878,182491,182345,27653,158
3,2,2025-11-21,18:15,0,0,1,F,8944,9878,183348,182422,27653,158
1,6,2026-01-17,09:00,3,0,1,F,8956,9926,182733,183116,28547,100896
2,6,2026-01-17,10:00,6,2,1,F,8956,9926,183254,182795,28547,100896
1,6,2026-02-15,09:30,0,0,1,A,8941,9866,184187,184188,27439,100896
2,6,2026-02-15,10:20,0,0,1,A,8941,9866,184189,184184,27439,100896
3,6,2026-02-15,11:10,0,0,1,A,8941,9866,184183,184186,27439,100896
1,7,2026-03-01,09:30,0,0,1,A,8941,9866,184185,184189,27439,100896
2,7,2026-03-01,10:20,0,0,1,A,8941,9866,184186,184187,27439,100896
3,7,2026-03-01,11:10,0,0,1,A,8941,9866,184184,184183,27439,100896
1,5,2026-01-10,12:00,3,2,1,F,8952,9910,181645,181443,28352,104271
1,6,2026-02-14,11:00,0,0,1,A,8952,9910,181321,180884,28353,104271
3,6,2026-02-14,09:00,0,0,1,A,8952,9910,181761,183658,28353,104271
1,5,2026-01-10,11:00,1,7,1,F,8952,9910,181811,181281,28354,104271
2,7,2026-02-14,12:00,0,0,1,A,8952,9910,181514,183340,28354,104271
3,7,2026-01-24,15:00,2,1,1,F,8946,9886,181036,181354,27820,1198
4,7,2026-03-28,10:00,0,0,1,A,8946,9886,182081,181341,27820,1198
1,1,2025-11-16,12:00,8,2,1,F,8946,9886,183008,183011,27821,1198
2,1,2025-11-16,13:00,3,1,1,F,8946,9886,182981,181558,27821,1198
1,2,2025-11-23,12:00,1,2,1,F,8946,9886,183020,181824,27821,1198
1,3,2025-11-30,12:00,3,1,1,F,8946,9886,181824,181558,27821,1198
2,3,2025-11-30,13:00,2,3,1,F,8946,9886,183034,183008,27821,1198
1,4,2025-12-14,12:00,2,2,1,F,8946,9886,182981,183034,27821,1198
1,5,2026-01-11,12:00,4,1,1,F,8946,9886,183034,183011,27821,1198
2,5,2026-01-11,13:00,3,1,1,F,8946,9886,181824,182981,27821,1198
1,6,2026-01-18,12:00,1,9,1,F,8946,9886,183008,183020,27821,1198
2,6,2026-01-18,13:00,2,5,1,F,8946,9886,183011,181558,27821,1198
1,7,2026-01-25,12:00,1,1,1,F,8946,9886,183020,182981,27821,1198
3,7,2026-02-14,18:00,0,0,1,A,8946,9886,181559,181816,27833,1198
2,11,2026-03-28,09:00,0,0,1,A,8946,9886,182112,181546,27833,1198
1,1,2025-11-15,13:00,2,2,1,F,8946,9886,180973,182668,27852,1198
2,1,2025-11-15,14:00,6,2,1,F,8946,9886,182861,180904,27852,1198
3,1,2025-11-15,15:00,1,3,1,F,8946,9886,181880,182252,27852,1198
1,2,2025-11-22,14:00,2,1,1,F,8946,9886,182252,181369,27852,1198
2,2,2025-11-22,13:00,1,4,1,F,8946,9886,182668,181103,27852,1198
3,2,2025-11-22,15:00,1,2,1,F,8946,9886,180904,181880,27852,1198
4,2,2025-11-22,16:00,1,1,1,F,8946,9886,180973,182861,27852,1198
1,3,2025-11-29,14:00,3,0,1,F,8946,9886,181369,180904,27852,1198
2,3,2025-11-29,15:00,0,6,1,F,8946,9886,181880,180973,27852,1198
3,3,2025-11-29,16:00,6,0,1,F,8946,9886,182861,182668,27852,1198
4,3,2025-11-29,13:00,3,3,1,F,8946,9886,181103,182252,27852,1198
1,4,2025-12-13,15:00,6,1,1,F,8946,9886,182861,181880,27852,1198
2,4,2025-12-13,13:00,0,7,1,F,8946,9886,180904,181103,27852,1198
3,4,2025-12-13,14:00,3,4,1,F,8946,9886,180973,181369,27852,1198
4,4,2025-12-13,16:00,7,3,1,F,8946,9886,182668,182252,27852,1198
1,5,2026-01-10,15:00,2,5,1,F,8946,9886,181880,182668,27852,1198
2,5,2026-01-10,14:00,1,2,1,F,8946,9886,181369,182861,27852,1198
3,5,2026-01-10,13:00,2,1,1,F,8946,9886,181103,180973,27852,1198
4,5,2026-01-10,16:00,5,1,1,F,8946,9886,182252,180904,27852,1198
1,6,2026-01-17,15:00,2,4,1,F,8946,9886,180973,182252,27852,1198
2,6,2026-01-17,14:00,6,0,1,F,8946,9886,182668,180904,27852,1198
3,6,2026-01-17,13:00,0,0,1,F,8946,9886,182861,181103,27852,1198
1,7,2026-01-24,13:00,1,2,1,F,8946,9886,182252,182861,27852,1198
3,7,2026-01-24,14:00,5,0,1,F,8946,9886,181369,182668,27852,1198
4,7,2026-02-14,12:00,0,0,1,A,8946,9886,180904,180973,27852,1198
2,8,2026-01-31,14:00,2,7,1,F,8946,9886,180904,182861,27852,1198
3,8,2026-01-31,15:00,2,1,1,F,8946,9886,182252,181880,27852,1198
4,8,2026-01-31,16:00,0,3,1,F,8946,9886,182668,180973,27852,1198
1,9,2026-02-07,13:00,1,0,1,F,8946,9886,181103,182668,27852,1198
2,9,2026-02-07,14:00,1,2,1,F,8946,9886,181369,182252,27852,1198
3,9,2026-02-07,15:00,2,0,1,F,8946,9886,181880,180904,27852,1198
4,9,2026-02-07,16:00,1,3,1,F,8946,9886,182861,180973,27852,1198
2,13,2026-02-08,10:00,4,2,1,F,8946,9886,177629,177587,27797,1198
3,13,2026-02-08,11:00,3,0,1,N,8946,9886,178511,177588,27797,1198
5,2,2025-12-07,18:00,1,2,1,F,8946,9886,178049,177680,27800,1198
4,8,2026-02-15,17:00,0,0,1,A,8946,9886,178539,177580,27800,1198
1,1,2025-11-15,09:00,1,4,1,F,8946,9886,181215,181106,27816,1198
2,1,2025-11-15,10:00,3,2,1,F,8946,9886,180810,180931,27816,1198
3,1,2025-11-15,11:00,1,7,1,F,8946,9886,181211,181597,27816,1198
4,1,2025-11-15,12:00,4,1,1,F,8946,9886,181403,180842,27816,1198
1,2,2025-11-22,09:00,5,3,1,F,8946,9886,181597,181403,27816,1198
2,2,2025-11-22,10:00,3,4,1,F,8946,9886,181106,180842,27816,1198
3,2,2025-11-22,11:00,4,0,1,F,8946,9886,180931,181211,27816,1198
4,2,2025-11-22,12:00,0,2,1,F,8946,9886,181215,180810,27816,1198
1,3,2025-11-29,09:00,5,1,1,F,8946,9886,181403,180931,27816,1198
2,3,2025-11-29,10:00,2,3,1,F,8946,9886,181211,181215,27816,1198
3,3,2025-11-29,11:00,7,1,1,F,8946,9886,180810,181106,27816,1198
4,3,2025-11-29,12:00,2,5,1,F,8946,9886,180842,181597,27816,1198
1,4,2025-12-13,09:00,5,0,1,F,8946,9886,180810,181211,27816,1198
2,4,2025-12-13,10:00,0,0,1,F,8946,9886,180931,180842,27816,1198
3,4,2025-12-13,11:00,1,6,1,F,8946,9886,181215,181403,27816,1198
4,4,2025-12-13,12:00,0,0,1,F,8946,9886,181106,181597,27816,1198
1,5,2026-01-10,09:00,0,8,1,F,8946,9886,181211,181106,27816,1198
2,5,2026-01-10,10:00,0,4,1,F,8946,9886,181403,180810,27816,1198
3,5,2026-01-10,11:00,2,1,1,F,8946,9886,180842,181215,27816,1198
4,5,2026-01-10,12:00,3,0,1,F,8946,9886,181597,180931,27816,1198
1,6,2026-02-14,11:00,0,0,1,A,8946,9886,181215,181597,27816,1198
2,6,2026-01-17,10:00,2,1,1,F,8946,9886,181106,180931,27816,1198
3,6,2026-01-17,11:00,6,2,1,F,8946,9886,180810,180842,27816,1198
4,6,2026-01-17,12:00,0,6,1,F,8946,9886,181211,181403,27816,1198
1,7,2026-02-14,10:00,0,0,1,A,8946,9886,181597,180810,27816,1198
2,7,2026-01-24,10:00,3,1,1,F,8946,9886,180842,181211,27816,1198
3,7,2026-01-24,11:00,3,3,1,F,8946,9886,181403,181106,27816,1198
4,7,2026-01-24,12:00,1,1,1,F,8946,9886,180931,181215,27816,1198
